ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento,MacroCategoria,Total_Compra,Categoria_Cliente
14,tubería,East Leah,still,2500,11,3/22/2023,Sharon Lowe,rdaugherty@example.net,641-800-6599,0827 Jill Cape Suite 299 Angieport DC 15542,Efectivo,En camino,Sin comentario,54,construcción,27500,Regular
13,tubería,East Janicemouth,set,2100,21,8/17/2023,Carla Orozco,paul02@example.com,602-238-8997,29340 Murphy Parkway North Robert KS 42070,Tarjeta,En camino,Producto defectuoso,30,construcción,44100,Regular
23,crema,East Brittany,individual,2100,12,6/21/2023,Sharon Lowe,briangonzales@example.net,369-774-6572,PSC 2182 Box 8243 APO AP 79039,Tarjeta,Entregado,Producto defectuoso,43,Cuidado Personal,25200,VIP
7,bloques,Valerietown,TV,600,27,10/15/2023,Daniel Garcia,vhill@example.org,372-568-4886,29340 Murphy Parkway North Robert KS 42070,Efectivo,Entregado,Producto defectuoso,27,Juguetería,16200,Regular
22,zapatos,Valerietown,finish,1100,21,7/10/2023,Alan Bird,schmidtkrystal@example.org,266-167-3098,0827 Jill Cape Suite 299 Angieport DC 15542,Efectivo,Entregado,Sin comentario,19,Ropa,23100,Regular
7,smartphone,Kevinton,member,2300,9,1/14/2023,Benjamin Chan,briangonzales@example.net,372-568-4886,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Tarjeta,En camino,Producto defectuoso,43,Tecnología,20700,VIP
6,smartphone,Trujillofort,grow,2000,11,6/17/2023,Sharon Lowe,lharmon@example.net,621-875-1265,50604 Anthony Villages New William ME 95446,Tarjeta,Entregado,Sin comentario,18,Tecnología,22000,VIP
7,tubería,Lake Juan,leg,1300,21,10/15/2023,Karl Cardenas,schmidtkrystal@example.org,096-236-8217,769 Dickerson Drive Jasminemouth HI 08895,Efectivo,Entregado,Producto defectuoso,43,construcción,27300,Regular
18,cereal,Larrychester,popular,2400,23,10/15/2023,Kelsey Lopez,powersjimmy@example.org,419-330-3873,50604 Anthony Villages New William ME 95446,Efectivo,Entregado,Producto defectuoso,18,Alimentos,55200,Regular
28,crema,East Josephland,budget,3000,11,12/4/2022,Benjamin Chan,brianboyd@example.org,175-317-5834,67032 Megan Cliffs Suite 876 Loveside SD 53246,Tarjeta,Entregado,Sin comentario,42,Cuidado Personal,33000,Regular
23,tubería,Larrychester,pay,3000,13,2/9/2023,Jennifer Holmes,david09@example.com,372-568-4886,507 Johnson Port Banksshire AK 72140,Efectivo,Entregado,Producto defectuoso,43,construcción,39000,VIP
15,smartphone,East Brittany,set,2400,9,9/23/2023,Brittney Guerra,rdaugherty@example.net,509-821-0932,769 Dickerson Drive Jasminemouth HI 08895,Tarjeta,En camino,Producto defectuoso,39,Tecnología,21600,Regular
20,crema,Vasquezborough,pay,900,11,7/10/2023,Karl Cardenas,briangonzales@example.net,369-774-6572,769 Dickerson Drive Jasminemouth HI 08895,Efectivo,En camino,Sin comentario,39,Cuidado Personal,9900,VIP
3,crema,Briannaport,matter,3000,27,9/23/2023,Cynthia Hayes,powersjimmy@example.org,641-800-6599,USS Fuller FPO AA 30334,Efectivo,En camino,Producto defectuoso,36,Cuidado Personal,81000,VIP
8,bloques,West Charles,member,2800,24,1/4/2023,Dr Monica Woods,sandersbeth@example.org,848-723-3346,493 Cameron Ramp Veronicatown MI 81010,Efectivo,En camino,Producto defectuoso,36,Juguetería,67200,VIP
10,bloques,Lindaport,pay,300,22,1/14/2023,Jessica Davis,dhuber@example.com,525-194-7529,7474 Sean Pine Frazierchester OK 57469,Tarjeta,Entregado,Producto defectuoso,97,Juguetería,6600,VIP
25,zapatos,Lindaport,step,1500,21,3/14/2023,Sean Mitchell,sandersbeth@example.org,101-988-9703,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Efectivo,En camino,Producto defectuoso,4,Ropa,31500,Regular
8,bloques,Susanton,letter,900,27,6/28/2023,Sharon Lowe,wwilson@example.org,509-821-0932,03346 Tony Spring Apt 633 Ericberg AK 73272,Efectivo,Entregado,Sin comentario,25,Juguetería,24300,VIP
17,tubería,East Brittany,member,1300,27,7/15/2023,Dr Monica Woods,parkerandrew@example.org,266-167-3098,50604 Anthony Villages New William ME 95446,Efectivo,En camino,Producto defectuoso,25,construcción,35100,VIP
29,tubería,North Jasmine,finish,1300,16,11/20/2023,Angela Taylor,lweaver@example.org,314-325-7035,37970 Hudson Falls Downshaven PA 58533,Tarjeta,Entregado,Producto defectuoso,30,construcción,20800,Regular
27,crema,North Thomastown,leg,1500,26,3/13/2023,Robert Bryant,lweaver@example.org,686-499-0991,50604 Anthony Villages New William ME 95446,Tarjeta,Entregado,Producto defectuoso,12,Cuidado Personal,39000,VIP
10,bloques,Valerietown,much,2100,17,11/20/2023,Sharon Lowe,walkerraven@example.net,175-317-5834,233 Peterson Canyon Tranmouth ND 40770,Tarjeta,En camino,Producto defectuoso,28,Juguetería,35700,VIP
14,bloques,Jodichester,north,200,21,8/13/2023,Alan Bird,rdaugherty@example.net,491-474-2586,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Efectivo,Entregado,Sin comentario,78,Juguetería,4200,VIP
17,tubería,South Thomas,industry,300,13,10/15/2023,Michelle Mitchell,rdaugherty@example.net,105-592-6193,USS Fuller FPO AA 30334,Efectivo,Entregado,Producto defectuoso,78,construcción,3900,Regular
26,zapatos,Kevinton,industry,2500,24,8/27/2023,Robert Bryant,rdaugherty@example.net,594-337-5421,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Efectivo,Entregado,Producto defectuoso,97,Ropa,60000,VIP
12,silla,East Jonathan,member,1100,11,7/10/2023,Jessica Davis,powersjimmy@example.org,857-262-8794,507 Johnson Port Banksshire AK 72140,Efectivo,En camino,Sin comentario,24,Hogar,12100,Regular
15,crema,East Leah,spring,600,12,10/15/2023,Samantha Hodges,karaware@example.net,525-194-7529,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Efectivo,Entregado,Producto defectuoso,24,Cuidado Personal,7200,Regular
19,crema,Milesburgh,leg,300,21,5/6/2023,Robert Bryant,sandersbeth@example.org,096-236-8217,915 Mathis Camp Apt 447 Thomastown MS 44338,Tarjeta,En camino,Sin comentario,72,Cuidado Personal,6300,Regular
9,bloques,East Leah,step,2600,24,4/14/2023,Juan Manning,lweaver@example.org,491-474-2586,93043 Kiara Crossroad Port Amandachester WI 16919,Efectivo,En camino,Sin comentario,49,Juguetería,62400,Regular
28,smartphone,Jessechester,member,1500,11,9/12/2023,Samantha Hodges,rdaugherty@example.net,369-774-6572,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Efectivo,Entregado,Sin comentario,19,Tecnología,16500,Regular
25,zapatos,North Thomastown,leg,1100,22,1/18/2023,David Norton,dhuber@example.com,686-499-0991,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Tarjeta,Entregado,Producto defectuoso,12,Ropa,24200,VIP
28,crema,Port Alexachester,exist,200,8,6/17/2023,Adam Mueller,matthew29@example.com,338-955-6200,PSC 2182 Box 8243 APO AP 79039,Efectivo,En camino,Sin comentario,43,Cuidado Personal,1600,Regular
25,bloques,East Janicemouth,spring,2600,23,1/18/2023,Susan Harvey,ydavid@example.com,419-330-3873,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Tarjeta,En camino,Sin comentario,12,Juguetería,59800,Regular
12,tubería,Port Alexachester,whom,800,7,1/4/2023,Crystal Chambers,brianboyd@example.org,890-231-3672,025 Billy Row Lisaside AR 96338,Tarjeta,Entregado,Producto defectuoso,74,construcción,5600,Regular
2,tubería,Vasquezborough,increase,2000,23,10/15/2023,Brittney Guerra,wwilson@example.org,338-955-6200,233 Peterson Canyon Tranmouth ND 40770,Tarjeta,En camino,Producto defectuoso,27,construcción,46000,VIP
17,tubería,North Brittney,pay,2300,9,9/23/2023,Dr Monica Woods,rbrown@example.org,266-167-3098,664 Berger Rapid South Suzanne WV 68526,Tarjeta,Entregado,Producto defectuoso,36,construcción,20700,VIP
1,smartphone,Port Kelly,industry,1300,21,3/22/2023,Andrew Mitchell,paul49@example.net,870-860-8083,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Tarjeta,En camino,Sin comentario,42,Tecnología,27300,Regular
3,silla,East Josephland,TV,800,26,12/4/2022,Roger Stephens,hornebeth@example.com,369-774-6572,664 Berger Rapid South Suzanne WV 68526,Tarjeta,Entregado,Producto defectuoso,72,Hogar,20800,VIP
13,crema,Lake Juan,whom,800,21,8/27/2023,Sharon Lowe,matthew29@example.com,621-875-1265,493 Cameron Ramp Veronicatown MI 81010,Tarjeta,En camino,Producto defectuoso,74,Cuidado Personal,16800,Regular
3,bloques,Port Kelly,group,2500,17,8/27/2023,Michelle Mitchell,harperdanielle@example.net,557-543-1910,37970 Hudson Falls Downshaven PA 58533,Efectivo,En camino,Sin comentario,78,Juguetería,42500,Regular
7,freno,Port Kelly,rich,2500,16,4/14/2023,Mark Mays,edward94@example.org,175-317-5834,025 Billy Row Lisaside AR 96338,Efectivo,Entregado,Producto defectuoso,55,Automotriz,40000,Regular
15,cereal,Nguyenshire,step,2000,21,8/17/2023,Dr Monica Woods,powersjimmy@example.org,314-325-7035,507 Johnson Port Banksshire AK 72140,Efectivo,Entregado,Sin comentario,53,Alimentos,42000,VIP
9,silla,West Charles,forward,1100,2,7/8/2023,Benjamin Chan,eric87@example.org,236-332-5014,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Efectivo,Entregado,Producto defectuoso,74,Hogar,2200,Regular
18,bloques,Jodichester,north,3000,26,9/13/2023,Susan Harvey,steelejulian@example.net,236-332-5014,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Efectivo,En camino,Sin comentario,4,Juguetería,78000,Regular
21,bloques,New Reginaldmouth,leader,2800,11,11/20/2023,Sean Mitchell,estesjon@example.org,175-317-5834,50604 Anthony Villages New William ME 95446,Efectivo,Entregado,Sin comentario,74,Juguetería,30800,VIP
16,cereal,Jessechester,forward,1500,11,7/10/2023,Robert Bryant,david09@example.com,280-504-6212,915 Mathis Camp Apt 447 Thomastown MS 44338,Efectivo,En camino,Sin comentario,97,Alimentos,16500,Regular
10,tubería,Lake Juan,individual,300,24,3/13/2023,Daniel Garcia,wliu@example.net,870-860-8083,03346 Tony Spring Apt 633 Ericberg AK 73272,Efectivo,Entregado,Sin comentario,43,construcción,7200,VIP
8,cereal,Port Alexachester,rich,700,2,9/1/2023,Samantha Parker,paul02@example.com,314-325-7035,0827 Jill Cape Suite 299 Angieport DC 15542,Efectivo,Entregado,Sin comentario,25,Alimentos,1400,VIP
26,silla,East Janicemouth,letter,900,29,9/23/2023,Angela Taylor,wliu@example.net,280-504-6212,37970 Hudson Falls Downshaven PA 58533,Tarjeta,En camino,Producto defectuoso,30,Hogar,26100,Regular
17,bloques,Port Kelly,finish,200,23,1/4/2023,Dr Monica Woods,harperdanielle@example.net,101-988-9703,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Tarjeta,En camino,Producto defectuoso,98,Juguetería,4600,Regular
2,tubería,East Janicemouth,finish,900,29,7/8/2023,David Norton,rbrown@example.org,491-474-2586,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Tarjeta,Entregado,Sin comentario,53,construcción,26100,Regular
21,cereal,East Josephland,say,1600,16,10/15/2023,Daniel Garcia,edward94@example.org,857-262-8794,664 Berger Rapid South Suzanne WV 68526,Efectivo,Entregado,Producto defectuoso,98,Alimentos,25600,VIP
15,tubería,Andrewside,matter,300,11,8/27/2023,Andrew Mitchell,estesjon@example.org,339-100-4282,0827 Jill Cape Suite 299 Angieport DC 15542,Tarjeta,En camino,Sin comentario,25,construcción,3300,Regular
21,tubería,Courtneymouth,individual,2000,8,6/21/2023,Sharon Lowe,dhuber@example.com,101-988-9703,769 Dickerson Drive Jasminemouth HI 08895,Tarjeta,En camino,Producto defectuoso,24,construcción,16000,VIP
13,crema,Port Alexachester,much,700,11,7/8/2023,Susan Harvey,edward94@example.org,369-774-6572,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Efectivo,Entregado,Sin comentario,53,Cuidado Personal,7700,VIP
21,crema,East Josephland,leader,600,13,6/7/2023,Juan Manning,schmidtkrystal@example.org,612-821-1834,PSC 2182 Box 8243 APO AP 79039,Efectivo,En camino,Producto defectuoso,38,Cuidado Personal,7800,Regular
5,smartphone,Larrychester,pay,600,9,3/14/2023,Michelle Mitchell,matthew29@example.com,338-955-6200,93043 Kiara Crossroad Port Amandachester WI 16919,Tarjeta,Entregado,Producto defectuoso,53,Tecnología,5400,VIP
7,silla,North Brittney,budget,1500,27,11/20/2023,Sharon Lowe,lharmon@example.net,641-800-6599,03346 Tony Spring Apt 633 Ericberg AK 73272,Efectivo,En camino,Producto defectuoso,19,Hogar,40500,Regular
30,smartphone,Courtneymouth,rich,2500,7,9/1/2023,Adam Mueller,matthew29@example.com,602-238-8997,233 Peterson Canyon Tranmouth ND 40770,Tarjeta,Entregado,Sin comentario,36,Tecnología,17500,Regular
20,bloques,East Janicemouth,industry,2500,21,2/9/2023,Samantha Hodges,walkerraven@example.net,236-332-5014,0262 Cheryl Union Sampsonfurt ME 63401,Efectivo,En camino,Producto defectuoso,53,Juguetería,52500,Regular
8,tubería,Kevinton,TV,2500,23,4/14/2023,Karl Cardenas,paul49@example.net,525-194-7529,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Tarjeta,Entregado,Sin comentario,55,construcción,57500,Regular
5,tubería,North Thomastown,say,700,21,7/10/2023,Dr Monica Woods,paul49@example.net,612-821-1834,0827 Jill Cape Suite 299 Angieport DC 15542,Tarjeta,Entregado,Sin comentario,36,construcción,14700,Regular
19,smartphone,Port Kelly,matter,1600,11,5/5/2023,David Norton,walkerraven@example.net,369-774-6572,67032 Megan Cliffs Suite 876 Loveside SD 53246,Tarjeta,Entregado,Sin comentario,55,Tecnología,17600,VIP
14,freno,North Jasmine,whom,1600,27,7/10/2023,Samantha Hodges,edward94@example.org,602-238-8997,PSC 2182 Box 8243 APO AP 79039,Efectivo,Entregado,Producto defectuoso,74,Automotriz,43200,VIP
8,smartphone,Courtneymouth,member,600,26,6/6/2023,Crystal Chambers,steelejulian@example.net,557-193-8141,915 Mathis Camp Apt 447 Thomastown MS 44338,Tarjeta,En camino,Sin comentario,25,Tecnología,15600,VIP
10,freno,Port Kelly,pay,1100,16,11/20/2023,Samantha Parker,schmidtkrystal@example.org,630-469-6433,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Efectivo,Entregado,Producto defectuoso,19,Automotriz,17600,Regular
22,tubería,Nguyenshire,exist,2800,18,9/23/2023,Alan Bird,brianboyd@example.org,236-332-5014,7474 Sean Pine Frazierchester OK 57469,Tarjeta,Entregado,Producto defectuoso,38,construcción,50400,VIP
23,tubería,Nguyenshire,increase,900,27,7/10/2023,Adam Mueller,sandersbeth@example.org,621-875-1265,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Efectivo,En camino,Sin comentario,36,construcción,24300,Regular
20,silla,East Brittany,budget,700,25,3/14/2023,Brittney Guerra,lweaver@example.org,105-592-6193,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Tarjeta,En camino,Sin comentario,25,Hogar,17500,VIP
22,cereal,Vasquezborough,group,2800,28,5/6/2023,Michelle Mitchell,rbrown@example.org,338-955-6200,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Tarjeta,Entregado,Producto defectuoso,55,Alimentos,78400,VIP
25,smartphone,Briannaport,say,200,23,12/4/2022,Brittney Guerra,schmidtkrystal@example.org,870-860-8083,USS Fuller FPO AA 30334,Efectivo,Entregado,Producto defectuoso,49,Tecnología,4600,VIP
22,bloques,South Thomas,finish,1500,23,10/15/2023,Benjamin Chan,briangonzales@example.net,369-774-6572,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Tarjeta,Entregado,Producto defectuoso,25,Juguetería,34500,Regular
8,tubería,Susanton,letter,700,11,4/14/2023,Angela Taylor,hornebeth@example.com,101-988-9703,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Tarjeta,Entregado,Producto defectuoso,72,construcción,7700,VIP
8,smartphone,East Jonathan,finish,2000,27,9/13/2023,Lisa Stafford,rdaugherty@example.net,236-332-5014,30768 Louis Mill Lake Carmen LA 47934,Tarjeta,Entregado,Sin comentario,27,Tecnología,54000,Regular
14,cereal,Nguyenshire,set,2000,28,9/12/2023,Sean Mitchell,eric24@example.com,641-800-6599,USS Fuller FPO AA 30334,Tarjeta,Entregado,Sin comentario,38,Alimentos,56000,Regular
28,smartphone,Jodichester,step,700,22,1/4/2023,Alan Bird,rbrown@example.org,236-332-5014,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Tarjeta,En camino,Sin comentario,24,Tecnología,15400,VIP
6,crema,Vasquezborough,grow,900,7,9/12/2023,Cynthia Hayes,brianboyd@example.org,857-262-8794,0827 Jill Cape Suite 299 Angieport DC 15542,Tarjeta,Entregado,Producto defectuoso,24,Cuidado Personal,6300,Regular
21,crema,Kevinton,whom,1300,11,10/15/2023,Benjamin Chan,sandersbeth@example.org,557-543-1910,03346 Tony Spring Apt 633 Ericberg AK 73272,Tarjeta,En camino,Sin comentario,19,Cuidado Personal,14300,VIP
29,smartphone,East Josephland,member,2400,11,6/17/2023,Dr Monica Woods,harperdanielle@example.net,641-800-6599,0827 Jill Cape Suite 299 Angieport DC 15542,Efectivo,Entregado,Producto defectuoso,14,Tecnología,26400,Regular
2,bloques,Larrychester,grow,2100,29,2/9/2023,Michelle Mitchell,rdaugherty@example.net,475-336-0709,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Tarjeta,Entregado,Producto defectuoso,24,Juguetería,60900,Regular
3,crema,Brendanberg,exist,1300,18,11/20/2023,Samantha Hodges,rdaugherty@example.net,338-955-6200,91315 Simpson Fork Apt 336 South Mark GA 64860,Tarjeta,En camino,Producto defectuoso,25,Cuidado Personal,23400,Regular
18,freno,Port Kelly,matter,2300,7,1/4/2023,Juan Manning,schmidtkrystal@example.org,372-568-4886,50604 Anthony Villages New William ME 95446,Efectivo,En camino,Producto defectuoso,98,Automotriz,16100,Regular
27,smartphone,Jessechester,exist,1100,25,6/28/2023,Jennifer Holmes,sandersbeth@example.org,870-860-8083,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Tarjeta,Entregado,Producto defectuoso,98,Tecnología,27500,VIP
26,bloques,Courtneymouth,matter,1300,2,4/14/2023,Sean Mitchell,paul49@example.net,338-955-6200,848 Jimmy Hill Apt 415 Stanleyside MA 75473,Tarjeta,Entregado,Producto defectuoso,54,Juguetería,2600,Regular
10,cereal,Andrewside,set,300,14,9/13/2023,Carla Orozco,krystalmcdaniel@example.org,101-988-9703,30768 Louis Mill Lake Carmen LA 47934,Efectivo,En camino,Sin comentario,88,Alimentos,4200,Regular
16,cereal,Vasquezborough,popular,700,25,3/14/2023,Kelsey Lopez,steelejulian@example.net,339-100-4282,915 Mathis Camp Apt 447 Thomastown MS 44338,Efectivo,En camino,Producto defectuoso,27,Alimentos,17500,Regular
18,smartphone,West Charles,spring,900,30,8/13/2023,Jessica Davis,eric24@example.com,857-262-8794,03346 Tony Spring Apt 633 Ericberg AK 73272,Tarjeta,En camino,Producto defectuoso,38,Tecnología,27000,Regular
3,tubería,East Janicemouth,whom,200,27,8/13/2023,David Norton,estesjon@example.org,266-167-3098,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Tarjeta,Entregado,Sin comentario,36,construcción,5400,Regular
26,crema,Lindaport,job,1300,27,3/22/2023,Larry Welch,estesjon@example.org,557-543-1910,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Tarjeta,Entregado,Sin comentario,25,Cuidado Personal,35100,VIP
6,cereal,Lake Juan,movement,900,23,2/9/2023,Michelle Mitchell,powersjimmy@example.org,602-238-8997,93043 Kiara Crossroad Port Amandachester WI 16919,Efectivo,En camino,Producto defectuoso,72,Alimentos,20700,VIP
26,bloques,Nguyenshire,leader,1300,22,9/23/2023,Adam Mueller,rbrown@example.org,594-337-5421,493 Cameron Ramp Veronicatown MI 81010,Efectivo,Entregado,Sin comentario,36,Juguetería,28600,VIP
3,zapatos,New Reginaldmouth,set,2800,11,3/22/2023,Angela Taylor,wwilson@example.org,630-469-6433,67032 Megan Cliffs Suite 876 Loveside SD 53246,Efectivo,Entregado,Producto defectuoso,4,Ropa,30800,Regular
28,crema,Jodichester,pay,2300,11,3/22/2023,Daniel Garcia,estesjon@example.org,372-568-4886,7474 Sean Pine Frazierchester OK 57469,Efectivo,En camino,Producto defectuoso,27,Cuidado Personal,25300,Regular
24,bloques,West Charles,exist,1500,28,9/23/2023,Mark Mays,estesjon@example.org,557-543-1910,29340 Murphy Parkway North Robert KS 42070,Efectivo,Entregado,Sin comentario,78,Juguetería,42000,VIP
5,crema,Valerietown,pay,300,17,4/14/2023,Roger Stephens,schmidtkrystal@example.org,338-955-6200,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Efectivo,Entregado,Sin comentario,74,Cuidado Personal,5100,VIP
14,bloques,Brendanberg,north,2800,2,8/17/2023,Kelsey Lopez,matthew29@example.com,101-988-9703,50604 Anthony Villages New William ME 95446,Efectivo,En camino,Producto defectuoso,19,Juguetería,5600,VIP
